method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,test_inappropriate_risk,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine,mean_support_redundancy,max_support_redundancy,mean_selected_residual_novelty,local_redundancy_hit_rate,residual_redundancy_hit_rate,strong_redundancy_hit_rate,mode_entropy,minority_mode_fraction,spectral_entropy,dynamic_mu
EL2N,fashion_mnist,4,0.3,0.7,200,200,1500,3500,220,1006,1226,0.8523494363762438,0.6295,0.7337,,,,,3.1603102441877127,0,1,201,0.55,0.0,0.7075203061103821,0.7075203061103821,0.9887031316757202,0.021545477517663617,0.9497716894977168,0.9634703196347032,0.9497716894977168,0.0,0.0,0.2386811031408758,1.380659448429562
GraNdLast,fashion_mnist,4,0.3,0.7,200,200,1500,3500,220,941,1161,0.8119752837810665,0.6039,0.6849,,,,,3.296021561138332,0,1,201,0.5227272727272727,0.0,0.685489296913147,0.685489296913147,0.9920942783355713,0.022619496877879314,0.8949771689497716,0.954337899543379,0.8858447488584474,0.0,0.0,0.25089661132806396,1.3745516943359681
RHO-PretrainRef,fashion_mnist,4,0.3,0.7,200,200,1500,3500,220,1076,1296,0.8949209047714248,0.7061999999999999,0.8094,,,,,3.438925010152161,0,1,201,0.6636363636363637,0.0,0.7248738408088684,0.7248738408088684,0.9844303131103516,0.024116164064842818,0.9360730593607306,0.9497716894977168,0.9315068493150684,0.0,0.0,0.23965296685135243,1.3801735165743239
PU-R,fashion_mnist,4,0.3,0.7,200,200,1500,3500,220,711,931,0.6647283551865257,0.4206,0.4612,,,,,5.286244108341634,0,1,201,0.4318181818181818,0.0,0.6695492267608643,0.6695492267608643,0.9921698570251465,0.02368942080023082,0.9406392694063926,0.958904109589041,0.9406392694063926,0.0,0.0,0.25514622751718846,1.3724268862414057
GREATS,fashion_mnist,4,0.3,0.7,200,200,1500,3500,220,1102,1322,,0.6976,0.809,,,,,4.746058948338032,0,1,201,0.6681818181818182,0.0,0.7298939228057861,0.7298939228057861,0.9778652191162109,0.02250844185755133,0.9315068493150684,0.954337899543379,0.9223744292237442,0.0,0.0,0.2373926742542608,1.3813036628728697
MaxLoss,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,574,794,0.837820160028059,0.6017,0.7126,,,,,2.565088183619082,0,1,201,0.6136363636363636,0.0,0.7196756601333618,0.7196756601333618,0.9888595342636108,0.02269733550886041,0.9223744292237442,0.9497716894977168,0.9178082191780822,0.0,0.0,0.24068647269519847,1.3796567636524006
Marginal,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,403,623,0.6758741909870878,0.3668,0.3899,,,,,2.8203384317457676,0,1,201,0.31363636363636366,0.0,0.6646407246589661,0.6646407246589661,0.992872953414917,0.020865169698244906,0.9452054794520548,0.9634703196347032,0.9406392694063926,0.0,0.0,0.25087731638993865,1.3745613418050306
EL2N,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,515,735,0.7830093363299966,0.5539000000000001,0.6403,,,,,2.895700141787529,0,1,201,0.4954545454545455,0.0,0.6974743008613586,0.6974743008613586,0.9859403371810913,0.02293716282605036,0.8949771689497716,0.9497716894977168,0.8858447488584474,0.0,0.0,0.25198431097292173,1.374007844513539
GraNdLast,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,542,762,0.8082568211248145,0.5665,0.6448,,,,,2.9320975337177515,0,1,201,0.4954545454545455,0.0,0.6934911012649536,0.6934911012649536,0.992565393447876,0.02444036692789156,0.8721461187214612,0.9452054794520548,0.867579908675799,0.0,0.0,0.2526168224726584,1.3736915887636707
RHO-PretrainRef,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,550,770,0.8156862294999883,0.5987,0.7075,,,,,3.0736075714230537,0,1,201,0.6136363636363636,0.0,0.7211778163909912,0.7211778163909912,0.9798281192779541,0.023226803704483868,0.9269406392694064,0.954337899543379,0.9178082191780822,0.0,0.0,0.2411040655485084,1.3794479672257458
PU-R,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,396,616,0.669066057249438,0.4385,0.4793,,,,,4.8365456480532885,0,1,201,0.42727272727272725,0.0,0.6764248609542847,0.6764248609542847,0.9884557723999023,0.02145683806236476,0.9406392694063926,0.9680365296803652,0.9406392694063926,0.0,0.0,0.24974026325500776,1.3751298683724962
GREATS,fashion_mnist,4,0.3,0.8,200,200,1000,4000,220,609,829,,0.6841999999999999,0.7806,,,,,3.8610099209472537,0,1,201,0.6454545454545455,0.0,0.7132536768913269,0.7132536768913269,0.9724215269088745,0.02365764390388036,0.908675799086758,0.958904109589041,0.908675799086758,0.0,0.0,0.24593728178482513,1.3770313591075873
