method,dataset,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,pac_bayes_bound,pac_bayes_empirical_risk,pac_bayes_mc_upper,pac_bayes_kl,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
MaxLoss,mnist,1,0.0,0.6,50,50,400,600,54,44,98,0.3178105974220671,0.1987,0.62593656212959,0.11377500000000002,0.24249292741691136,114.77963712105728,0.41459108912386,0,0,51,0.0,0.0,0.5824669599533081
MaxLoss,mnist,1,0.0,0.6,100,95,400,600,99,0,99,0.32053921528859064,0.12139999999999995,0.4939163269850883,0.000249999999999998,0.0531234156866019,182.85265110207527,0.7635671570897102,1,0,96,0.0,0.0,0.5801998376846313
PU-R,mnist,1,0.0,0.6,50,50,400,600,54,56,110,0.35035304981283844,0.22840000000000005,0.6643421670719168,0.13885,0.27451422044557566,119.58010514482717,0.5474276829045266,0,0,51,0.0,0.0,0.6023746132850647
PU-R,mnist,1,0.0,0.6,100,93,400,600,97,0,97,0.31507881137076765,0.1179,0.49828314561518516,0.0022249999999999904,0.060778905205683804,177.37127269954277,1.0990326630417258,1,0,94,0.0,0.0,0.5818706154823303
PU-C,mnist,1,0.0,0.6,50,50,400,600,54,53,107,0.3422575832810253,0.17049999999999998,0.630739667376718,0.132325,0.266303601633186,102.6103876541969,0.4941953062079847,0,0,51,0.0,0.0,0.5841622948646545
PU-C,mnist,1,0.0,0.6,100,100,400,600,104,3,107,0.3422575832810253,0.11619999999999997,0.5124827077545477,0.00982499999999999,0.08083945236216666,166.38969902002896,0.9495882780756801,0,1,101,0.0,0.0,0.5824823975563049
Marginal,mnist,1,0.0,0.6,50,50,400,600,54,66,120,0.3771557617583312,0.22219999999999995,0.6534006652804473,0.16407500000000003,0.3055607701544921,93.09923117382951,0.44992777798324823,0,0,51,0.0,0.0,0.5847700238227844
Marginal,mnist,1,0.0,0.6,100,100,400,600,104,42,146,0.4456372421118431,0.1825,0.6523074796101732,0.10625000000000001,0.2326130506404914,140.02379505828827,0.8646172049921006,0,1,101,0.0,0.0,0.5929266214370728
MaxLoss,mnist,1,0.0,0.8,50,50,200,800,54,6,60,0.4074783129617572,0.1824,0.654082813384662,0.033000000000000036,0.1253057422073906,114.17870835152051,0.40873357793316245,0,0,51,0.0,0.0,0.5909255146980286
MaxLoss,mnist,1,0.0,0.8,100,61,200,800,65,0,65,0.43433705548522994,0.1623,0.6191883552128635,0.0025500000000000024,0.06182874208505968,133.9903185318595,0.5365365238394588,1,0,62,0.0,0.0,0.5888893008232117
PU-R,mnist,1,0.0,0.8,50,50,200,800,54,10,64,0.42899325187318027,0.18079999999999996,0.6814672844797024,0.052100000000000014,0.15609234813929249,111.74235628101081,0.5284528071060777,0,0,51,0.0,0.0,0.5961629748344421
PU-R,mnist,1,0.0,0.8,100,60,200,800,64,0,64,0.42899325187318027,0.15190000000000003,0.612049966203907,0.002650000000000002,0.06214526487791722,130.44817399294766,0.6878617501351982,1,0,61,0.0,0.0,0.5820813179016113
PU-C,mnist,1,0.0,0.8,50,50,200,800,54,20,74,0.48183260177029297,0.20009999999999994,0.7166396477494492,0.08904999999999999,0.20946516498505283,103.99241474397132,0.4774590670131147,0,0,51,0.0,0.0,0.587505578994751
PU-C,mnist,1,0.0,0.8,100,68,200,800,72,0,72,0.47136887366650626,0.1502,0.6262947711362459,0.001150000000000001,0.0569997987424214,140.55020684141084,0.6729915009345859,1,0,69,0.0,0.0,0.5870941877365112
Marginal,mnist,1,0.0,0.8,50,50,200,800,54,30,84,0.5334084875066765,0.22209999999999996,0.7808244026727154,0.15015,0.28855199642286034,103.3919461011639,0.4399158100131899,0,0,51,0.0,0.0,0.5959293246269226
Marginal,mnist,1,0.0,0.8,100,96,200,800,100,0,100,0.6134603310492821,0.1723,0.6497540564604772,0.010000000000000009,0.08123810557761997,136.73229143845157,0.8157999741379172,1,0,97,0.0,0.0,0.5939327478408813
MaxLoss,mnist,1,0.3,0.0,50,50,1000,0,54,449,503,0.5575671300757676,0.4881,0.8331723676100222,0.4452399999999999,0.6066008072201234,137.4667944858212,0.46430211095139384,0,0,51,0.48148148148148145,0.0,0.5665960311889648
MaxLoss,mnist,1,0.3,0.0,100,100,1000,0,104,403,507,0.5615634953137487,0.4777,0.8587426288007656,0.40451000000000015,0.5667402538538042,242.55889645232585,0.9180523999966681,0,1,101,0.47115384615384615,0.0,0.5901877880096436
PU-R,mnist,1,0.3,0.0,50,50,1000,0,54,431,485,0.5395395061932504,0.4173,0.8100281942194529,0.42792,0.5897803688193383,121.14620224048555,0.6932488640304655,0,0,51,0.35185185185185186,0.0,0.5812733173370361
PU-R,mnist,1,0.3,0.0,100,100,1000,0,104,394,498,0.5525666727917269,0.39070000000000005,0.8230704885957997,0.39461000000000007,0.5568892791882614,181.7435114029615,1.5529703900683671,0,1,101,0.38461538461538464,0.0,0.584190845489502
PU-C,mnist,1,0.3,0.0,50,50,1000,0,54,439,493,0.5475606632535346,0.38170000000000004,0.8164811303363018,0.43723000000000006,0.5988454952230984,120.57287925726176,0.6120842730160803,0,0,51,0.3333333333333333,0.0,0.5690795183181763
PU-C,mnist,1,0.3,0.0,100,100,1000,0,104,374,478,0.5325093429419212,0.32399999999999995,0.8090571519558079,0.37477000000000005,0.5369511365792466,182.5664952844063,1.2304582518991083,0,1,101,0.27884615384615385,0.0,0.5724955201148987
Marginal,mnist,1,0.3,0.0,50,50,1000,0,54,447,501,0.5555676136864349,0.4466,0.824087578258232,0.44853000000000004,0.6097744636525785,119.7517779517747,0.5410310679581016,0,0,51,0.18518518518518517,0.0,0.6116325259208679
Marginal,mnist,1,0.3,0.0,100,100,1000,0,104,414,518,0.5725351338041946,0.4315,0.8349402856473498,0.4144300000000001,0.5765467811926036,177.95355528085364,1.0680921878665686,0,1,101,0.2692307692307692,0.0,0.5992327928543091
MaxLoss,mnist,1,0.3,0.2,50,50,800,200,54,358,412,0.5754121451172978,0.4798,0.8476981545962031,0.4439000000000001,0.6053062381321465,130.19959615915505,0.48018086911179125,0,0,51,0.46296296296296297,0.0,0.63771653175354
MaxLoss,mnist,1,0.3,0.2,100,100,800,200,104,303,407,0.5691847914131358,0.4377,0.8517939712916871,0.37346250000000003,0.535627830245855,218.1089734990664,0.927629912039265,0,1,101,0.4326923076923077,0.0,0.5838163495063782
PU-R,mnist,1,0.3,0.2,50,50,800,200,54,342,396,0.5554506910848431,0.38470000000000004,0.8161877181538909,0.424775,0.5867055957599675,105.5607954464488,0.6817438618745655,0,0,51,0.25925925925925924,0.0,0.5881192684173584
PU-R,mnist,1,0.3,0.2,100,100,800,200,104,294,398,0.5579512652475387,0.3488,0.8173491001232625,0.3677125,0.5297944230766414,164.54529402977144,1.496695783920586,0,1,101,0.3173076923076923,0.0,0.5878012776374817
PU-C,mnist,1,0.3,0.2,50,50,800,200,54,344,398,0.5579512652475387,0.41910000000000003,0.8274803141868329,0.42926250000000005,0.5910909653412174,115.83516328286653,0.6056021491531283,0,0,51,0.37037037037037035,0.0,0.5699121952056885
PU-C,mnist,1,0.3,0.2,100,100,800,200,104,294,398,0.5579512652475387,0.3225,0.8208247572933189,0.3657,0.5277473546865454,172.27756268615036,1.1945838881656528,0,1,101,0.34615384615384615,0.0,0.5811966061592102
Marginal,mnist,1,0.3,0.2,50,50,800,200,54,318,372,0.5253237916622311,0.3194,0.8082874683695642,0.398725,0.5609917412627715,119.68971332548975,0.5405942120123655,0,0,51,0.2962962962962963,0.0,0.6022676825523376
Marginal,mnist,1,0.3,0.2,100,100,800,200,104,290,394,0.5529485781444237,0.29469999999999996,0.8189218912839752,0.36143749999999997,0.5234023716083658,174.1558670523096,1.0473125809803605,0,1,101,0.2980769230769231,0.0,0.5908800959587097
MaxLoss,mnist,1,0.3,0.4,50,50,600,400,54,254,308,0.5822344874613918,0.46399999999999997,0.8519259163590954,0.4183000000000001,0.5803552021497475,121.3765221411638,0.4727273948956281,0,0,51,0.4074074074074074,0.0,0.5890723466873169
MaxLoss,mnist,1,0.3,0.4,100,100,600,400,104,206,310,0.5855459250160493,0.44410000000000005,0.8582587976730407,0.3393,0.500630487904248,208.1674806941631,0.9079055730253458,0,1,101,0.38461538461538464,0.0,0.6048207879066467
PU-R,mnist,1,0.3,0.4,50,50,600,400,54,223,277,0.5305071114562452,0.3538,0.8248115819309786,0.3735000000000001,0.5356657998393662,125.58942046356304,0.6473565229680389,0,0,51,0.3333333333333333,0.0,0.5898512005805969
PU-R,mnist,1,0.3,0.4,100,100,600,400,104,191,295,0.5606337890494615,0.33509999999999995,0.8369062423505649,0.3195,0.4799612074701488,194.45435387881923,1.4113898649811745,0,1,101,0.33653846153846156,0.0,0.6030290722846985
PU-C,mnist,1,0.3,0.4,50,50,600,400,54,269,323,0.6069935004925355,0.46309999999999996,0.8532386354183072,0.44371666666666676,0.605129032364585,102.49786315512821,0.5803256770595908,0,0,51,0.37037037037037035,0.0,0.5752548575401306
PU-C,mnist,1,0.3,0.4,100,100,600,400,104,233,337,0.6299407253391109,0.4074,0.8591162555611362,0.38831666666666664,0.550593399303526,158.56316049225998,1.1364088722039014,0,1,101,0.33653846153846156,0.0,0.5749210119247437
Marginal,mnist,1,0.3,0.4,50,50,600,400,54,236,290,0.5522906593396328,0.3406,0.8262949809196437,0.3936333333333334,0.5559139430972594,110.66541682215889,0.5236540560144931,0,0,51,0.24074074074074073,0.0,0.6123287677764893
Marginal,mnist,1,0.3,0.4,100,100,600,400,104,196,300,0.5689573921263218,0.29590000000000005,0.829659461851868,0.3275666666666667,0.48841727746801217,175.04013610115416,1.0048015750944614,0,1,101,0.2692307692307692,0.0,0.6051715612411499
MaxLoss,mnist,1,0.3,0.6,50,50,400,600,54,154,208,0.6027688844478689,0.43979999999999997,0.8763633388993651,0.384725,0.5469884317012392,125.13582400345841,0.4160627629607916,0,0,51,0.4444444444444444,0.0,0.5861626267433167
MaxLoss,mnist,1,0.3,0.6,100,100,400,600,104,114,218,0.6273426057305187,0.4425,0.8749509161747204,0.27645,0.43396872465452757,213.10996313557462,0.7991451739799231,0,1,101,0.4423076923076923,0.0,0.5909367799758911
PU-R,mnist,1,0.3,0.6,50,50,400,600,54,149,203,0.5904018781729974,0.4313,0.8661527654684847,0.37709999999999994,0.539306416260453,118.52741715879955,0.5647273960057646,0,0,51,0.4444444444444444,0.0,0.5925337076187134
PU-R,mnist,1,0.3,0.6,100,100,400,600,104,122,226,0.6468459592433646,0.38949999999999996,0.8673994323913244,0.3007,0.460059623770908,179.5170515808603,1.2449674839153886,0,1,101,0.36538461538461536,0.0,0.5971700549125671
PU-C,mnist,1,0.3,0.6,50,50,400,600,54,160,214,0.6175388805568218,0.3881,0.8861991870945346,0.39795,0.5602199573925746,127.99148680035938,0.5053147729486227,0,0,51,0.4444444444444444,0.0,0.59465092420578
PU-C,mnist,1,0.3,0.6,100,100,400,600,104,115,219,0.6297881391947158,0.39059999999999995,0.8668776074231448,0.291125,0.4498158197428252,187.1973720558761,0.9839003891684115,0,1,101,0.41346153846153844,0.0,0.5918156504631042
Marginal,mnist,1,0.3,0.6,50,50,400,600,54,151,205,0.5953550626290962,0.35829999999999995,0.8606537022518838,0.37477499999999997,0.5369561947854908,114.04977546482118,0.4582921729888767,0,0,51,0.2777777777777778,0.0,0.6104488968849182
Marginal,mnist,1,0.3,0.6,100,100,400,600,104,122,226,0.6468459592433646,0.3526,0.8622046004664949,0.3049750000000001,0.46460943520129117,168.7108622632726,0.8802648161072284,0,1,101,0.3269230769230769,0.0,0.593928873538971
MaxLoss,mnist,1,0.3,0.8,50,50,200,800,54,58,112,0.6715389089658856,0.42769999999999997,0.9149305606924777,0.3004,0.4597397920150975,129.7710210406324,0.40869262791238725,0,0,51,0.37037037037037035,0.0,0.5829423666000366
MaxLoss,mnist,1,0.3,0.8,100,100,200,800,104,11,115,0.685791262309067,0.387,0.8428457634326186,0.05995000000000001,0.16797172581407244,216.45610536590883,0.7835057028569281,0,1,101,0.375,0.0,0.5936213135719299
PU-R,mnist,1,0.3,0.8,50,50,200,800,54,54,108,0.6523678866797127,0.3962,0.8893818056543579,0.25805000000000006,0.4138359694852471,125.47114384885205,0.5350318888667971,0,0,51,0.3333333333333333,0.0,0.5864296555519104
PU-R,mnist,1,0.3,0.8,100,100,200,800,104,17,121,0.7139648363227025,0.3759,0.8467378030181081,0.09075,0.21179165943542308,192.761549937797,1.1773131438530982,0,1,101,0.3173076923076923,0.0,0.5873522758483887
PU-C,mnist,1,0.3,0.8,50,50,200,800,54,66,120,0.7093004064518027,0.4808,0.9180062333244441,0.32735,0.48819079088463363,119.10312674880963,0.48135736701078713,0,0,51,0.3333333333333333,0.0,0.5676571130752563
PU-C,mnist,1,0.3,0.8,100,100,200,800,104,19,123,0.7232555882656015,0.34230000000000005,0.854183436783436,0.10134999999999998,0.2261028696586484,191.5408159147614,0.9329720980022103,0,1,101,0.3173076923076923,0.0,0.5982825756072998
Marginal,mnist,1,0.3,0.8,50,50,200,800,54,67,121,0.7139648363227025,0.46950000000000003,0.911144505182051,0.3333,0.49439777525802586,108.67621908867098,0.44247274403460324,0,0,51,0.2962962962962963,0.0,0.6039131879806519
Marginal,mnist,1,0.3,0.8,100,100,200,800,104,35,139,0.7956410514889285,0.37660000000000005,0.8763574913868554,0.17500000000000007,0.3187005770792299,161.37289219023756,0.8499568849802017,0,1,101,0.2692307692307692,0.0,0.6011842489242554
MaxLoss,mnist,2,0.0,0.0,50,50,1000,0,54,194,248,0.29505832568975165,0.21999999999999997,0.6021749619014561,0.18783000000000002,0.33392090702544064,138.90072681411388,0.4667818748857826,0,0,51,0.0,0.0,0.5845800042152405
MaxLoss,mnist,2,0.0,0.0,100,100,1000,0,104,121,225,0.27050702564883977,0.16720000000000002,0.5737811787867663,0.10864999999999998,0.23577917431113388,229.0413106435585,0.9225451340898871,0,1,101,0.0,0.0,0.6137347221374512
PU-R,mnist,2,0.0,0.0,50,50,1000,0,54,227,281,0.32998268492519855,0.263,0.6280642187580177,0.22186,0.3733083848105813,125.25744776306036,0.6557295280508697,0,0,51,0.0,0.0,0.5781599879264832
PU-R,mnist,2,0.0,0.0,100,100,1000,0,104,141,245,0.2918662169831805,0.18689999999999996,0.5860860007851977,0.13985,0.27576557476522134,189.7746086843688,1.43337986106053,0,1,101,0.0,0.0,0.588256299495697
PU-C,mnist,2,0.0,0.0,50,50,1000,0,54,200,254,0.30143367999698967,0.20540000000000003,0.6051267850151524,0.20001999999999992,0.34818640205677587,126.74292781538891,0.586665062000975,0,0,51,0.0,0.0,0.5687932372093201
PU-C,mnist,2,0.0,0.0,100,100,1000,0,104,86,190,0.23277018213411793,0.126,0.5105980169499181,0.08695999999999997,0.20659227014043607,188.90591489017675,1.1515586769673973,0,1,101,0.0,0.0,0.5841309428215027
Marginal,mnist,2,0.0,0.0,50,50,1000,0,54,227,281,0.32998268492519855,0.21809999999999996,0.61840383922666,0.22692999999999997,0.3790653610170477,109.28351673482189,0.5183387799188495,0,0,51,0.0,0.0,0.5991406440734863
Marginal,mnist,2,0.0,0.0,100,100,1000,0,104,183,287,0.3362971059978008,0.20499999999999996,0.6188199198939761,0.18193000000000004,0.3269488772242081,166.56654972561222,1.0217613719869405,0,1,101,0.0,0.0,0.6139353513717651
MaxLoss,mnist,2,0.0,0.2,50,50,800,200,54,237,291,0.42198169109178707,0.32899999999999996,0.7058167941932648,0.2777625,0.4353934736204003,118.804837028577,0.47948929597623646,0,0,51,0.0,0.0,0.6009923219680786
MaxLoss,mnist,2,0.0,0.2,100,100,800,200,104,66,170,0.26214638841338456,0.1633,0.5357356491099168,0.080825,0.19807429381665326,185.5868152441807,0.9261413069907576,0,1,101,0.0,0.0,0.5806491374969482
PU-R,mnist,2,0.0,0.2,50,50,800,200,54,189,243,0.35944943607319146,0.25229999999999997,0.6552928380315205,0.233775,0.3867954154132946,112.04786995370665,0.6575044291093946,0,0,51,0.0,0.0,0.5636583566665649
PU-R,mnist,2,0.0,0.2,100,100,800,200,104,65,169,0.2607916934066452,0.13649999999999995,0.5153066732399133,0.0822625,0.20008190783089738,161.78715610035093,1.4111419671680778,0,1,101,0.0,0.0,0.5880950689315796
PU-C,mnist,2,0.0,0.2,50,50,800,200,54,226,280,0.40774130407953635,0.3086,0.6819854025052521,0.2785,0.4361933986718353,94.93125581728872,0.5957954090554267,0,0,51,0.0,0.0,0.55684494972229
PU-C,mnist,2,0.0,0.2,100,100,800,200,104,110,214,0.32114384084707126,0.1976,0.5835525692036044,0.1379625,0.27340211598529074,150.32639300181617,1.144881155109033,0,1,101,0.0,0.0,0.5695778131484985
Marginal,mnist,2,0.0,0.2,50,50,800,200,54,191,245,0.3620759093319066,0.23470000000000002,0.6391069202217718,0.2380875,0.391641083219824,93.31458993708914,0.5314563158899546,0,0,51,0.0,0.0,0.5961811542510986
Marginal,mnist,2,0.0,0.2,100,100,800,200,104,145,249,0.36732316797133535,0.20299999999999996,0.6293667813615985,0.17965000000000003,0.3242423212573386,145.27587984079668,1.0229752890300006,0,1,101,0.0,0.0,0.5912792086601257
MaxLoss,mnist,2,0.0,0.4,50,50,600,400,54,143,197,0.39345797698479146,0.2781,0.6916261048061311,0.23446666666666666,0.3875738529016876,110.19747638338401,0.47382070403546095,0,0,51,0.0,0.0,0.5517091751098633
MaxLoss,mnist,2,0.0,0.4,100,100,600,400,104,12,116,0.2485096058808267,0.11550000000000005,0.4873869181828367,0.023999999999999994,0.10942345812279293,189.82450933954027,0.9086559561546892,0,1,101,0.0,0.0,0.5715591907501221
PU-R,mnist,2,0.0,0.4,50,50,600,400,54,142,196,0.39171031350269914,0.249,0.6807567653616319,0.22053333333333336,0.3717974518075361,112.96736640891936,0.6264695059508085,0,0,51,0.0,0.0,0.5767272114753723
PU-R,mnist,2,0.0,0.4,100,100,600,400,104,80,184,0.370665694703348,0.22750000000000004,0.6302903146400486,0.12183333333333335,0.2529265405144877,169.50572158311854,1.3511584498919547,0,1,101,0.0,0.0,0.6005644202232361
PU-C,mnist,2,0.0,0.4,50,50,600,400,54,100,154,0.31742961710551754,0.19740000000000002,0.6135065731405979,0.1669166666666667,0.3089951476398846,106.49608411668908,0.5648525841534138,0,0,51,0.0,0.0,0.5738003253936768
PU-C,mnist,2,0.0,0.4,100,100,600,400,104,38,142,0.29586143541382626,0.13060000000000005,0.5421802594153557,0.06484999999999998,0.17521489221228131,165.30841610209006,1.0866901981644332,0,1,101,0.0,0.0,0.5661824941635132
Marginal,mnist,2,0.0,0.4,50,50,600,400,54,128,182,0.3671449589310214,0.21440000000000003,0.6577757071813041,0.2117166666666667,0.36170755882130756,101.6894127868399,0.5151933720335364,0,0,51,0.0,0.0,0.600038468837738
Marginal,mnist,2,0.0,0.4,100,100,600,400,104,90,194,0.3882122272043489,0.17889999999999995,0.6499693647096836,0.15055,0.289044906870756,154.48544072915973,0.9896539601031691,0,1,101,0.0,0.0,0.6045657396316528
MaxLoss,mnist,2,0.0,0.6,50,50,400,600,54,67,121,0.37982113496400416,0.26259999999999994,0.6917655457673555,0.16202499999999997,0.3030757048631577,120.33648833385595,0.41560364910401404,0,0,51,0.0,0.0,0.5796202421188354
MaxLoss,mnist,2,0.0,0.6,100,91,400,600,95,0,95,0.30960560898529366,0.13,0.5118462635500002,0.0032749999999999837,0.0640638819437261,183.3917655445978,0.7408296091016382,1,0,92,0.0,0.0,0.5755236744880676
PU-R,mnist,2,0.0,0.6,50,50,400,600,54,47,101,0.32598706701537594,0.18359999999999999,0.6270046840167437,0.11845,0.24856357556041603,111.49346523530701,0.5494821220636368,0,0,51,0.0,0.0,0.5663794875144958
PU-R,mnist,2,0.0,0.6,100,100,400,600,104,10,114,0.3611071784980595,0.14,0.5683883637479797,0.02442499999999999,0.11020181512653966,178.14103224380446,1.2026294060051441,0,1,101,0.0,0.0,0.5855711102485657
PU-C,mnist,2,0.0,0.6,50,50,400,600,54,81,135,0.4168667822959833,0.29379999999999995,0.7058156285215824,0.19824999999999998,0.3461263357814298,103.2072686862195,0.4973306639585644,0,0,51,0.0,0.0,0.5844429135322571
PU-C,mnist,2,0.0,0.6,100,100,400,600,104,17,121,0.37982113496400416,0.1382,0.5820855122277233,0.040549999999999996,0.13785793912837335,163.25656660446657,0.9560936808120459,0,1,101,0.0,0.0,0.5935885310173035
Marginal,mnist,2,0.0,0.6,50,50,400,600,54,88,142,0.43520839617121965,0.24760000000000004,0.6997526272244697,0.21869999999999998,0.3697063634429264,85.57204889429073,0.4521676448639482,0,0,51,0.0,0.0,0.5944967269897461
Marginal,mnist,2,0.0,0.6,100,100,400,600,104,48,152,0.4612111305468716,0.2177,0.6595106545859089,0.1199,0.25043647733538876,132.55477491299374,0.8684833659790456,0,1,101,0.0,0.0,0.5847867727279663
MaxLoss,mnist,2,0.0,0.8,50,47,200,800,51,0,51,0.358200159156695,0.19099999999999995,0.5897077584871759,0.005050000000000004,0.069090177937638,116.21398276016942,0.3905189740471542,1,0,48,0.0,0.0,0.5790490508079529
MaxLoss,mnist,2,0.0,0.8,100,47,200,800,51,0,51,0.358200159156695,0.19099999999999995,0.5864542254177966,0.004200000000000004,0.06674898239701894,116.20982285431627,0.44827989488840103,1,0,48,0.0,0.0,0.5790490508079529
PU-R,mnist,2,0.0,0.8,50,50,200,800,54,7,61,0.41287834162358195,0.19510000000000005,0.6349106630004964,0.03570000000000003,0.1298631095881932,103.2308979028327,0.5308082927949727,0,0,51,0.0,0.0,0.5683253407478333
PU-R,mnist,2,0.0,0.8,100,64,200,800,68,0,68,0.4502870920696296,0.1593,0.5955606922806127,0.00040000000000000034,0.053861507741408354,128.24071944417815,0.732970428885892,1,0,65,0.0,0.0,0.5717953443527222
PU-C,mnist,2,0.0,0.8,50,50,200,800,54,12,66,0.43966720171738416,0.2137,0.6846973155193392,0.05955,0.16737493556182023,107.85189193651294,0.47751474706456065,0,0,51,0.0,0.0,0.5810423493385315
PU-C,mnist,2,0.0,0.8,100,61,200,800,65,0,65,0.43433705548522994,0.1653,0.6036346883135352,0.0029000000000000024,0.06292446869181106,126.10754286401588,0.6197899950202554,1,0,62,0.0,0.0,0.5881443619728088
Marginal,mnist,2,0.0,0.8,50,50,200,800,54,31,85,0.5384996514185332,0.24829999999999997,0.7885719143859943,0.15660000000000002,0.29646836600071114,104.46036429355263,0.4408042118884623,0,0,51,0.0,0.0,0.6247563362121582
Marginal,mnist,2,0.0,0.8,100,100,200,800,104,0,104,0.6330076825106516,0.17069999999999996,0.6346626797840421,0.005350000000000005,0.0698926249880713,136.29994616519008,0.8452041340060532,1,0,101,0.0,0.0,0.5985763072967529
MaxLoss,mnist,2,0.3,0.0,50,50,1000,0,54,508,562,0.6161500138114206,0.542,0.8768679336674181,0.51313,0.6707222421744617,136.63828527344958,0.46334006218239665,0,0,51,0.37037037037037035,0.0,0.5764413475990295
MaxLoss,mnist,2,0.3,0.0,100,100,1000,0,104,420,524,0.5785082851652987,0.5028,0.865648442561536,0.42439000000000004,0.5863287576216648,229.28741885032125,0.9175665259826928,0,1,101,0.3942307692307692,0.0,0.5756194591522217
PU-R,mnist,2,0.3,0.0,50,50,1000,0,54,441,495,0.5495637331041507,0.41490000000000005,0.8260748736934447,0.44471999999999995,0.6060985716162869,126.83140390268692,0.6832862470764667,0,0,51,0.35185185185185186,0.0,0.5989633202552795
PU-R,mnist,2,0.3,0.0,100,100,1000,0,104,395,499,0.5535672085243277,0.39980000000000004,0.8253701461193532,0.39526999999999995,0.5575480221242018,185.11515955173036,1.5398937340360135,0,1,101,0.34615384615384615,0.0,0.589036762714386
PU-C,mnist,2,0.3,0.0,50,50,1000,0,54,468,522,0.5765181288588792,0.5193,0.8402943014500406,0.46867,0.6290542627140692,122.97207528482731,0.6046603478025645,0,0,51,0.37037037037037035,0.0,0.5673217177391052
PU-C,mnist,2,0.3,0.0,100,100,1000,0,104,369,473,0.5274811378330924,0.3155,0.8043202663936869,0.36843000000000004,0.5305235715206909,182.58915698364603,1.2137243619654328,0,1,101,0.3269230769230769,0.0,0.5878494381904602
Marginal,mnist,2,0.3,0.0,50,50,1000,0,54,448,502,0.556567482999526,0.43010000000000004,0.8348107562674311,0.44717999999999997,0.6084730281923285,137.94262402040087,0.5308298820164055,0,0,51,0.25925925925925924,0.0,0.5988812446594238
Marginal,mnist,2,0.3,0.0,100,100,1000,0,104,419,523,0.5775133188581094,0.38380000000000003,0.847039186128774,0.4184800000000001,0.5805321026960434,196.3358689092944,1.0499831628985703,0,1,101,0.25,0.0,0.6131965517997742
MaxLoss,mnist,2,0.3,0.2,50,50,800,200,54,355,409,0.571676890947856,0.4599,0.849255078778363,0.4447374999999999,0.6061154765491331,131.71422635666488,0.4815264658536762,0,0,51,0.4074074074074074,0.0,0.5730879902839661
MaxLoss,mnist,2,0.3,0.2,100,100,800,200,104,329,433,0.6014612331637181,0.45130000000000003,0.8793499931778938,0.4129625,0.5751000988062266,225.18975444171065,0.9313038948457688,0,1,101,0.4326923076923077,0.0,0.6086404919624329
PU-R,mnist,2,0.3,0.2,50,50,800,200,54,321,375,0.529101777006872,0.372,0.8099829855445241,0.3985875,0.5608548407643933,122.00116075914737,0.6791145692113787,0,0,51,0.2777777777777778,0.0,0.5692362785339355
PU-R,mnist,2,0.3,0.2,100,100,800,200,104,296,400,0.560450300166849,0.3778,0.8297259471639445,0.37095,0.5330816760033277,180.73626698944648,1.4921613212209195,0,1,101,0.36538461538461536,0.0,0.5861538648605347
PU-C,mnist,2,0.3,0.2,50,50,800,200,54,352,406,0.5679381630616263,0.41659999999999997,0.8381450265875525,0.4377625,0.5993623236083967,122.32380681415245,0.604186664102599,0,0,51,0.3333333333333333,0.0,0.5756400227546692
PU-C,mnist,2,0.3,0.2,100,100,800,200,104,346,450,0.6224221762386151,0.49119999999999997,0.8701886000238477,0.43306249999999996,0.5947944293422762,180.5597689601887,1.195959203876555,0,1,101,0.3942307692307692,0.0,0.5799596309661865
Marginal,mnist,2,0.3,0.2,50,50,800,200,54,359,413,0.5766564572113566,0.4175,0.8406221726735086,0.45072499999999993,0.6118880536396746,113.48779735168357,0.5411857159342617,0,0,51,0.2777777777777778,0.0,0.6005584001541138
Marginal,mnist,2,0.3,0.2,100,100,800,200,104,325,429,0.5965127351228148,0.38280000000000003,0.8468655654739738,0.40637500000000004,0.5685888146401907,168.86433661721463,1.048200401943177,0,1,101,0.28846153846153844,0.0,0.5932552218437195
MaxLoss,mnist,2,0.3,0.4,50,50,600,400,54,252,306,0.5789199123391882,0.4104,0.859729462534101,0.4191000000000001,0.5811412669477264,131.13170504074668,0.4734722268767655,0,0,51,0.35185185185185186,0.0,0.5928420424461365
MaxLoss,mnist,2,0.3,0.4,100,100,600,400,104,226,330,0.6184867243282497,0.44020000000000004,0.8860561848244514,0.3753333333333334,0.537520920628901,220.29112952140161,0.9074413778726012,0,1,101,0.3942307692307692,0.0,0.5930620431900024
PU-R,mnist,2,0.3,0.4,50,50,600,400,54,243,297,0.5639655741979368,0.3963,0.8386046894998789,0.40848333333333336,0.5706758286796075,112.9769245241848,0.6423214438837022,0,0,51,0.3148148148148148,0.0,0.5791733860969543
PU-R,mnist,2,0.3,0.4,100,100,600,400,104,229,333,0.6234004058060236,0.4061,0.8649447187021935,0.38125,0.5434923168067665,174.83002018273544,1.4114841939881444,0,1,101,0.2692307692307692,0.0,0.58934086561203
PU-C,mnist,2,0.3,0.4,50,50,600,400,54,227,281,0.5372238175477833,0.39270000000000005,0.8149047547615236,0.37868333333333337,0.540904822866299,109.97090465219632,0.5763505969662219,0,0,51,0.37037037037037035,0.0,0.5652652382850647
