method,noise_rate,pretrain_fraction,es_budget,n,step_mean,step_se,compression_size_mean,compression_size_se,remaining_bad_mean,remaining_bad_se,effective_compression_size_mean,effective_compression_size_se,certified_bound_mean,certified_bound_se,test_error_mean,test_error_se,runtime_sec_mean,runtime_sec_se,stop_reached_mean,stop_reached_se,hit_limit_mean,hit_limit_se,train_calls_mean,train_calls_se,noise_hit_rate_mean,noise_hit_rate_se,duplicate_hit_rate_mean,duplicate_hit_rate_se,pairwise_feature_cosine_mean,pairwise_feature_cosine_se
PU-G,0.4,0.3,200,10,200.0,0.0,204.0,0.0,126.6,14.430831191892201,330.6,14.4308311918922,0.18509234653320164,0.007379003125329893,0.04396,0.00813710568254394,1.47653151670238,0.10885066176135814,0.0,0.0,1.0,0.0,201.0,0.0,0.26029411764705884,0.01362102323291989,0.35490196078431374,0.020054818290936284,0.5574807435274124,0.025757447119972663
PU-G,0.4,0.3,50,10,50.0,0.0,54.0,0.0,212.2,24.08817137102773,266.2,24.08817137102773,0.15177971576922572,0.012443853906299245,0.06375000000000001,0.012865502969828522,0.4244024708983488,0.013342370601228946,0.0,0.0,0.0,0.0,51.0,0.0,0.28703703703703703,0.03269274735028484,0.37962962962962965,0.03089504631170913,0.7100848734378815,0.02453117460457652
PU-G,0.4,0.4,100,10,100.0,0.0,104.0,0.0,192.6,14.612931867964683,296.6,14.612931867964683,0.1951176647853572,0.008691095617443046,0.08407,0.0076894306970311166,0.6316890830174089,0.019032118059380477,0.0,0.0,0.0,0.0,101.0,0.0,0.28076923076923077,0.016204134179185304,0.3778846153846154,0.02097094590122511,0.7630186557769776,0.027938403320056693
PU-G,0.4,0.4,200,10,200.0,0.0,204.0,0.0,90.2,13.450154893779724,294.2,13.450154893779724,0.1936976658704225,0.008013970090618243,0.04778000000000001,0.006110842822393646,1.3381166414998007,0.04708521363618924,0.0,0.0,1.0,0.0,201.0,0.0,0.2661764705882353,0.0053723144518867975,0.3774509803921569,0.011895604394249212,0.6244733363389969,0.03467801950102283
PU-G,0.4,0.4,50,10,50.0,0.0,54.0,0.0,208.9,9.039972959644906,262.9,9.039972959644906,0.1749726937559899,0.005429274282206915,0.08358999999999997,0.0068232030601470435,0.4192465166037437,0.005159694035685928,0.0,0.0,0.0,0.0,51.0,0.0,0.32592592592592595,0.02296429041696083,0.3814814814814815,0.024567591039669632,0.7710871458053589,0.030333718085156322
PU-G,0.4,0.5,100,10,100.0,0.0,104.0,0.0,113.6,10.68040781576767,217.6,10.68040781576767,0.17651715423562564,0.007706672368006101,0.06365,0.0068289294752382455,0.5465096457977779,0.013211942139755633,0.0,0.0,0.0,0.0,101.0,0.0,0.3048076923076922,0.014265521207864031,0.4134615384615385,0.016654334688162284,0.7841959893703461,0.01481381096618767
PU-G,0.4,0.5,200,10,200.0,0.0,204.0,0.0,47.3,7.589539584922863,251.3,7.589539584922863,0.20095728939631954,0.005456924429958963,0.037529999999999994,0.006871600977938109,1.0193276917038019,0.05408939195933914,0.0,0.0,1.0,0.0,201.0,0.0,0.27794117647058825,0.008204176608256987,0.4117647058823529,0.007307411691175784,0.621434497833252,0.02740382848379865
PU-G,0.4,0.5,50,10,50.0,0.0,54.0,0.0,144.5,15.885877725549543,198.5,15.885877725549543,0.16244160852511413,0.011516043764065993,0.06588,0.008480917141179692,0.409540654392913,0.005431651184856381,0.0,0.0,0.0,0.0,51.0,0.0,0.32407407407407407,0.026514483450511765,0.4018518518518518,0.01873332210554755,0.7724024951457977,0.011012099488720067
PU-G,0.4,0.6,100,10,100.0,0.0,104.0,0.0,74.5,10.289422832317769,178.5,10.289422832317769,0.1841192840714939,0.009378656008944783,0.05124999999999998,0.007122113450374122,0.5627256710024084,0.018797277642141532,0.0,0.0,0.0,0.0,101.0,0.0,0.2711538461538462,0.019954336431119716,0.4076923076923077,0.015317696340190413,0.770578020811081,0.020540779092129396
PU-G,0.4,0.6,200,10,197.3,2.7,201.3,2.7,23.9,7.709229677615152,225.2,9.003456126522872,0.22654675593366846,0.00808400003554112,0.03815999999999997,0.005224455314512063,0.8206475375103764,0.04165939486280972,0.1,0.09999999999999999,0.9,0.09999999999999999,198.3,2.7,0.26964938517779985,0.011974163612512285,0.4289880358923231,0.008515053688179217,0.6162288844585418,0.02911127644814002
PU-G,0.4,0.6,50,10,50.0,0.0,54.0,0.0,99.6,9.916540615445376,153.6,9.916540615445376,0.1612045796646271,0.009116312502415071,0.05397999999999999,0.006693077684360831,0.43163089600275273,0.015236221628666127,0.0,0.0,0.0,0.0,51.0,0.0,0.2833333333333333,0.02815924624186924,0.3722222222222222,0.0228395061728395,0.7472432494163513,0.02426150647550811
PU-G,0.4,0.7,100,10,100.0,0.0,104.0,0.0,40.1,5.562673218276742,144.1,5.562673218276743,0.20214216407039204,0.006831579782600994,0.05074999999999998,0.005800368762223469,0.5094718626933172,0.016579328328329805,0.0,0.0,0.0,0.0,101.0,0.0,0.26730769230769236,0.015155885150688319,0.40288461538461534,0.019308071130550043,0.7341986894607544,0.015711685813379235
PU-G,0.4,0.7,200,10,175.2,7.139561144309455,179.2,7.139561144309455,0.4,0.39999999999999997,179.6,7.303271717372823,0.2452604826190509,0.008855876796113146,0.02849999999999999,0.004500765367011358,0.6530149416998029,0.029759367494932996,0.9,0.09999999999999999,0.1,0.09999999999999999,176.2,7.139561144309455,0.25955157682513746,0.012662106082528796,0.4214650091701784,0.00703808954929438,0.6089314699172974,0.025213511879332663
PU-G,0.4,0.7,50,10,50.0,0.0,54.0,0.0,74.0,7.086763875156433,128.0,7.086763875156433,0.18222000780515374,0.008760470416645088,0.06221,0.007107249038051845,0.4207721875922289,0.01607943617517917,0.0,0.0,0.0,0.0,51.0,0.0,0.2574074074074074,0.017338977660726097,0.37037037037037035,0.01701734413838299,0.7211359083652497,0.015871988600736662
PU-G,0.4,0.8,100,10,95.9,1.9857828011475305,99.9,1.9857828011475305,5.2,2.6491088648407364,105.1,3.9621823391773483,0.22825399124994875,0.007341233532822399,0.04792,0.007992118339686645,0.3521447791950777,0.006821347369567274,0.4,0.16329931618554522,0.0,0.0,96.9,1.9857828011475305,0.2834051281169853,0.01689055544009877,0.4104763691229304,0.018439452296134053,0.7415753781795502,0.0189909590431897
PU-G,0.4,0.8,200,10,102.0,4.671426144361294,106.0,4.671426144361294,0.0,0.0,106.0,4.671426144361294,0.2298845178214833,0.00861774374215294,0.03841,0.004353349923398708,0.36345709579181856,0.010984547395007897,1.0,0.0,0.0,0.0,103.0,4.671426144361294,0.2898866545625138,0.017342853749366463,0.41985505137524715,0.020292692459122286,0.7367331564426423,0.016199384406794103
PU-G,0.4,0.8,50,10,50.0,0.0,54.0,0.0,31.7,1.7,85.7,1.7,0.19199047345318832,0.003222096634081933,0.05501,0.006392572947482799,0.2906287998892367,0.004580793385385159,0.0,0.0,0.0,0.0,51.0,0.0,0.2833333333333333,0.026050552896307644,0.37592592592592594,0.0191358024691358,0.7277193307876587,0.012279892391335076
