method,seed,noise_rate,pretrain_fraction,es_budget,step,n_cert,n_pretrain,compression_size,remaining_bad,effective_compression_size,certified_bound,test_error,runtime_sec,stop_reached,hit_limit,train_calls,noise_hit_rate,duplicate_hit_rate,pairwise_feature_cosine
PU-C,3,0.0,0.6,50,5,1200,1800,9,0,9,0.017408457002602518,0.0039000000000000146,0.16586758400080726,1,0,6,0.0,0.1111111111111111,0.6422634124755859
PU-C,3,0.0,0.6,100,5,1200,1800,9,0,9,0.017408457002602518,0.0039000000000000146,0.1681311250431463,1,0,6,0.0,0.1111111111111111,0.6422634124755859
PU-C,3,0.0,0.6,200,5,1200,1800,9,0,9,0.017408457002602518,0.0039000000000000146,0.17029350000666454,1,0,6,0.0,0.1111111111111111,0.6422634124755859
PU-F,3,0.0,0.6,50,14,1200,1800,18,0,18,0.0280719343572855,0.0048000000000000265,0.17519483296200633,1,0,15,0.0,0.1111111111111111,0.7811716198921204
PU-F,3,0.0,0.6,100,14,1200,1800,18,0,18,0.0280719343572855,0.0048000000000000265,0.1774266249849461,1,0,15,0.0,0.1111111111111111,0.7811716198921204
PU-F,3,0.0,0.6,200,14,1200,1800,18,0,18,0.0280719343572855,0.0048000000000000265,0.17926579096820205,1,0,15,0.0,0.1111111111111111,0.7811716198921204
PU-G,3,0.0,0.6,50,13,1200,1800,17,0,17,0.026931294472888112,0.0039000000000000146,0.1741367910290137,1,0,14,0.0,0.11764705882352941,0.7192791700363159
PU-G,3,0.0,0.6,100,13,1200,1800,17,0,17,0.026931294472888112,0.0039000000000000146,0.17636970803141594,1,0,14,0.0,0.11764705882352941,0.7192791700363159
PU-G,3,0.0,0.6,200,13,1200,1800,17,0,17,0.026931294472888112,0.0039000000000000146,0.17864283302333206,1,0,14,0.0,0.11764705882352941,0.7192791700363159
MaxLoss,3,0.0,0.7,50,2,900,2100,6,0,6,0.0180310292635113,0.0018000000000000238,0.18280945799779147,1,0,3,0.0,0.3333333333333333,0.548425555229187
MaxLoss,3,0.0,0.7,100,2,900,2100,6,0,6,0.0180310292635113,0.0018000000000000238,0.18506479199277237,1,0,3,0.0,0.3333333333333333,0.548425555229187
MaxLoss,3,0.0,0.7,200,2,900,2100,6,0,6,0.0180310292635113,0.0018000000000000238,0.1872257079812698,1,0,3,0.0,0.3333333333333333,0.548425555229187
PU-C,3,0.0,0.7,50,9,900,2100,13,0,13,0.029640178836416453,0.007600000000000051,0.19007124996278435,1,0,10,0.0,0.15384615384615385,0.7161779403686523
PU-C,3,0.0,0.7,100,9,900,2100,13,0,13,0.029640178836416453,0.007600000000000051,0.19226174999494106,1,0,10,0.0,0.15384615384615385,0.7161779403686523
PU-C,3,0.0,0.7,200,9,900,2100,13,0,13,0.029640178836416453,0.007600000000000051,0.19443579198559746,1,0,10,0.0,0.15384615384615385,0.7161779403686523
PU-F,3,0.0,0.7,50,11,900,2100,15,0,15,0.03276355308480561,0.008099999999999996,0.19379412499256432,1,0,12,0.0,0.13333333333333333,0.7434097528457642
PU-F,3,0.0,0.7,100,11,900,2100,15,0,15,0.03276355308480561,0.008099999999999996,0.1957291669677943,1,0,12,0.0,0.13333333333333333,0.7434097528457642
PU-F,3,0.0,0.7,200,11,900,2100,15,0,15,0.03276355308480561,0.008099999999999996,0.19790695799747482,1,0,12,0.0,0.13333333333333333,0.7434097528457642
PU-G,3,0.0,0.7,50,13,900,2100,17,0,17,0.03583114157663658,0.007299999999999973,0.197143875004258,1,0,14,0.0,0.17647058823529413,0.7070713043212891
PU-G,3,0.0,0.7,100,13,900,2100,17,0,17,0.03583114157663658,0.007299999999999973,0.19922150002093986,1,0,14,0.0,0.17647058823529413,0.7070713043212891
PU-G,3,0.0,0.7,200,13,900,2100,17,0,17,0.03583114157663658,0.007299999999999973,0.20129208301659673,1,0,14,0.0,0.17647058823529413,0.7070713043212891
MaxLoss,3,0.0,0.8,50,3,600,2400,7,0,7,0.029579319758340716,0.0032999999999999696,0.20367920800345019,1,0,4,0.0,0.0,0.509159505367279
MaxLoss,3,0.0,0.8,100,3,600,2400,7,0,7,0.029579319758340716,0.0032999999999999696,0.20576183299999684,1,0,4,0.0,0.0,0.509159505367279
MaxLoss,3,0.0,0.8,200,3,600,2400,7,0,7,0.029579319758340716,0.0032999999999999696,0.20774795796023682,1,0,4,0.0,0.0,0.509159505367279
PU-C,3,0.0,0.8,50,2,600,2400,6,0,6,0.026965588273014873,0.0030000000000000027,0.20365387498168275,1,0,3,0.0,0.16666666666666666,0.5418016910552979
PU-C,3,0.0,0.8,100,2,600,2400,6,0,6,0.026965588273014873,0.0030000000000000027,0.2058346659759991,1,0,3,0.0,0.16666666666666666,0.5418016910552979
PU-C,3,0.0,0.8,200,2,600,2400,6,0,6,0.026965588273014873,0.0030000000000000027,0.20834554097382352,1,0,3,0.0,0.16666666666666666,0.5418016910552979
PU-F,3,0.0,0.8,50,4,600,2400,8,0,8,0.03213391738245264,0.0031999999999999806,0.20532337500480935,1,0,5,0.0,0.125,0.6011484861373901
PU-F,3,0.0,0.8,100,4,600,2400,8,0,8,0.03213391738245264,0.0031999999999999806,0.20777395798359066,1,0,5,0.0,0.125,0.6011484861373901
PU-F,3,0.0,0.8,200,4,600,2400,8,0,8,0.03213391738245264,0.0031999999999999806,0.20993274997454137,1,0,5,0.0,0.125,0.6011484861373901
PU-G,3,0.0,0.8,50,3,600,2400,7,0,7,0.029579319758340716,0.0024999999999999467,0.20366104203276336,1,0,4,0.0,0.14285714285714285,0.5609409809112549
PU-G,3,0.0,0.8,100,3,600,2400,7,0,7,0.029579319758340716,0.0024999999999999467,0.20581229199888185,1,0,4,0.0,0.14285714285714285,0.5609409809112549
PU-G,3,0.0,0.8,200,3,600,2400,7,0,7,0.029579319758340716,0.0024999999999999467,0.20800845802295953,1,0,4,0.0,0.14285714285714285,0.5609409809112549
MaxLoss,3,0.4,0.0,50,50,3000,0,54,514,568,0.2145551101421006,0.13339999999999996,0.0613697919761762,0,0,51,0.4074074074074074,0.4074074074074074,0.7956539392471313
MaxLoss,3,0.4,0.0,100,100,3000,0,104,475,579,0.21841504727490246,0.12560000000000004,0.1237743339734152,0,0,101,0.36538461538461536,0.4519230769230769,0.7883840203285217
MaxLoss,3,0.4,0.0,200,200,3000,0,204,213,417,0.16117378696799278,0.06699999999999995,0.29691704199649394,0,1,201,0.35784313725490197,0.45098039215686275,0.47762688994407654
PU-C,3,0.4,0.0,50,50,3000,0,54,564,618,0.23207295371685177,0.15269999999999995,0.25147637497866526,0,0,51,0.37037037037037035,0.37037037037037035,0.7473211288452148
PU-C,3,0.4,0.0,100,100,3000,0,104,546,650,0.24324911163421348,0.15269999999999995,0.5117299580015242,0,0,101,0.3076923076923077,0.36538461538461536,0.8115442991256714
PU-C,3,0.4,0.0,200,200,3000,0,204,181,385,0.1497505659935996,0.05459999999999998,1.1302539160242304,0,1,201,0.3382352941176471,0.44607843137254904,0.438511461019516
PU-F,3,0.4,0.0,50,50,3000,0,54,295,349,0.13684283918701112,0.06559999999999999,0.49191570800030604,0,0,51,0.3333333333333333,0.42592592592592593,0.671458899974823
PU-F,3,0.4,0.0,100,100,3000,0,104,249,353,0.13828020473010838,0.059699999999999975,1.086479707970284,0,0,101,0.34615384615384615,0.40384615384615385,0.6519535779953003
PU-F,3,0.4,0.0,200,200,3000,0,204,222,426,0.16437869728542864,0.0685,2.3401085829827935,0,1,201,0.35294117647058826,0.39705882352941174,0.4445776343345642
PU-G,3,0.4,0.0,50,50,3000,0,54,343,397,0.15403954300563782,0.06599999999999995,0.43278233299497515,0,0,51,0.2037037037037037,0.2037037037037037,0.8043509125709534
PU-G,3,0.4,0.0,100,100,3000,0,104,371,475,0.18177196802571416,0.09640000000000004,1.0358326659770682,0,0,101,0.34615384615384615,0.375,0.8558903932571411
PU-G,3,0.4,0.0,200,200,3000,0,204,277,481,0.18389564589597285,0.06969999999999998,2.621019249956589,0,1,201,0.28431372549019607,0.4019607843137255,0.577783465385437
MaxLoss,3,0.4,0.1,50,50,2700,300,54,415,469,0.19931784213986248,0.121,0.24837633298011497,0,0,51,0.4074074074074074,0.42592592592592593,0.8971659541130066
MaxLoss,3,0.4,0.1,100,100,2700,300,104,353,457,0.1946026645018719,0.10619999999999996,0.3079346250160597,0,0,101,0.2403846153846154,0.46153846153846156,0.9348952174186707
MaxLoss,3,0.4,0.1,200,200,2700,300,204,232,436,0.18633615277940407,0.0766,0.4959281660267152,0,1,201,0.3382352941176471,0.5049019607843137,0.5975174903869629
PU-C,3,0.4,0.1,50,50,2700,300,54,397,451,0.1922427752870135,0.1079,0.3409789580036886,0,0,51,0.42592592592592593,0.5370370370370371,0.909744918346405
PU-C,3,0.4,0.1,100,100,2700,300,104,409,513,0.21655686880694702,0.12160000000000004,0.6794916670187376,0,0,101,0.3173076923076923,0.4519230769230769,0.9419487118721008
PU-C,3,0.4,0.1,200,200,2700,300,204,316,520,0.21929254318820313,0.10199999999999998,1.3008607079973444,0,1,201,0.3284313725490196,0.47058823529411764,0.5621228814125061
PU-F,3,0.4,0.1,50,50,2700,300,54,403,457,0.1946026645018719,0.11029999999999995,0.4678776250220835,0,0,51,0.48148148148148145,0.5185185185185185,0.9129868149757385
PU-F,3,0.4,0.1,100,100,2700,300,104,454,558,0.23411233734805137,0.13639999999999997,1.38021579105407,0,0,101,0.4423076923076923,0.5288461538461539,0.9378050565719604
PU-F,3,0.4,0.1,200,200,2700,300,204,150,354,0.15385464136488736,0.04720000000000002,3.0157043330254965,0,1,201,0.3235294117647059,0.44607843137254904,0.6485118269920349
PU-G,3,0.4,0.1,50,50,2700,300,54,435,489,0.20716325391549617,0.118,0.48606662498787045,0,0,51,0.42592592592592593,0.42592592592592593,0.8598366379737854
PU-G,3,0.4,0.1,100,100,2700,300,104,385,489,0.20716325391549617,0.12860000000000005,1.3329962079878896,0,0,101,0.3557692307692308,0.5096153846153846,0.8872342109680176
PU-G,3,0.4,0.1,200,200,2700,300,204,202,406,0.1744919620687142,0.06730000000000003,3.1070224579889327,0,1,201,0.29411764705882354,0.4117647058823529,0.6872945427894592
MaxLoss,3,0.4,0.2,50,50,2400,600,54,410,464,0.22161787300137803,0.12939999999999996,0.25724791700486094,0,0,51,0.35185185185185186,0.35185185185185186,0.8616091012954712
MaxLoss,3,0.4,0.2,100,100,2400,600,104,315,419,0.20173710939707235,0.10370000000000001,0.31351599999470636,0,0,101,0.3269230769230769,0.4519230769230769,0.9070091247558594
MaxLoss,3,0.4,0.2,200,200,2400,600,204,142,346,0.16924080037279055,0.05459999999999998,0.47763058403506875,0,1,201,0.3333333333333333,0.4803921568627451,0.7934103608131409
PU-C,3,0.4,0.2,50,50,2400,600,54,460,514,0.24359071749495342,0.15710000000000002,0.39198987500276417,0,0,51,0.3888888888888889,0.4444444444444444,0.8927013278007507
PU-C,3,0.4,0.2,100,100,2400,600,104,369,473,0.22558168601244688,0.12890000000000001,0.6853591250255704,0,0,101,0.3269230769230769,0.47115384615384615,0.9175388216972351
PU-C,3,0.4,0.2,200,200,2400,600,204,220,424,0.2039513720665127,0.1028,1.3016874170280062,0,1,201,0.3333333333333333,0.45098039215686275,0.5420318245887756
PU-F,3,0.4,0.2,50,50,2400,600,54,299,353,0.17237153445603326,0.08240000000000003,0.44847079197643325,0,0,51,0.4444444444444444,0.46296296296296297,0.8040494918823242
PU-F,3,0.4,0.2,100,100,2400,600,104,257,361,0.17594547366024926,0.08209999999999995,0.9590604589902796,0,0,101,0.4230769230769231,0.47115384615384615,0.833504855632782
PU-F,3,0.4,0.2,200,200,2400,600,204,180,384,0.18619750620564446,0.06879999999999997,2.1019413340254687,0,1,201,0.3284313725490196,0.4362745098039216,0.5670850276947021
PU-G,3,0.4,0.2,50,50,2400,600,54,293,347,0.16968825343064964,0.09670000000000001,0.4045240000123158,0,0,51,0.5185185185185185,0.5370370370370371,0.853384256362915
PU-G,3,0.4,0.2,100,100,2400,600,104,265,369,0.17951520963106304,0.08809999999999996,0.9045725000323728,0,0,101,0.375,0.4519230769230769,0.8692641258239746
PU-G,3,0.4,0.2,200,200,2400,600,204,233,437,0.20970212406245992,0.06799999999999995,2.1089266250492074,0,1,201,0.3137254901960784,0.37254901960784315,0.7839252948760986
MaxLoss,3,0.4,0.3,50,50,2100,900,54,294,348,0.19405340641969815,0.10470000000000002,0.27857979194959626,0,0,51,0.4444444444444444,0.48148148148148145,0.7846363186836243
MaxLoss,3,0.4,0.3,100,100,2100,900,104,263,367,0.20372079743538052,0.10029999999999994,0.3330146669759415,0,0,101,0.38461538461538464,0.47115384615384615,0.8491644263267517
MaxLoss,3,0.4,0.3,200,200,2100,900,204,104,308,0.1736024299170822,0.05469999999999997,0.49258862499846146,0,1,201,0.37254901960784315,0.5,0.6202885508537292
PU-C,3,0.4,0.3,50,50,2100,900,54,255,309,0.17411544738570228,0.08909999999999996,0.33871050004381686,0,0,51,0.4444444444444444,0.5370370370370371,0.7018175721168518
PU-C,3,0.4,0.3,100,100,2100,900,104,234,338,0.18895360839087516,0.08999999999999997,0.4961979590007104,0,0,101,0.4230769230769231,0.5,0.7368107438087463
PU-C,3,0.4,0.3,200,200,2100,900,204,147,351,0.19558174518169835,0.08099999999999996,1.1264724170323461,0,1,201,0.37745098039215685,0.47058823529411764,0.5514204502105713
PU-F,3,0.4,0.3,50,50,2100,900,54,221,275,0.15661777649074793,0.0706,0.4370337500004098,0,0,51,0.2962962962962963,0.4074074074074074,0.5897408127784729
PU-F,3,0.4,0.3,100,100,2100,900,104,193,297,0.16795295104384422,0.06710000000000005,0.6155227909912355,0,0,101,0.3173076923076923,0.4326923076923077,0.6275696158409119
PU-F,3,0.4,0.3,200,200,2100,900,204,84,288,0.16332183312624693,0.02529999999999999,1.4025152910035104,0,1,201,0.29901960784313725,0.4264705882352941,0.4203653931617737
PU-G,3,0.4,0.3,50,50,2100,900,54,249,303,0.1710359250428155,0.07620000000000005,0.43504916701931506,0,0,51,0.3148148148148148,0.42592592592592593,0.608740508556366
PU-G,3,0.4,0.3,100,100,2100,900,104,251,355,0.19761840248247609,0.06000000000000005,0.6802711249911226,0,0,101,0.2403846153846154,0.3269230769230769,0.6843060851097107
PU-G,3,0.4,0.3,200,200,2100,900,204,204,408,0.2244896911433898,0.07289999999999996,1.9711126249749213,0,1,201,0.3088235294117647,0.4215686274509804,0.7144889831542969
MaxLoss,3,0.4,0.4,50,50,1800,1200,54,206,260,0.17327658308204263,0.09709999999999996,0.30786066700238734,0,0,51,0.42592592592592593,0.5370370370370371,0.4069541096687317
MaxLoss,3,0.4,0.4,100,100,1800,1200,104,155,259,0.1726743567851372,0.07789999999999997,0.3565533329965547,0,0,101,0.4230769230769231,0.5096153846153846,0.5061732530593872
MaxLoss,3,0.4,0.4,200,200,1800,1200,204,77,281,0.18589196301763877,0.05169999999999997,0.5006032080273144,0,1,201,0.35784313725490197,0.47549019607843135,0.475051611661911
PU-C,3,0.4,0.4,50,50,1800,1200,54,271,325,0.21214683970902115,0.12949999999999995,0.37693991704145446,0,0,51,0.48148148148148145,0.5185185185185185,0.8137413263320923
PU-C,3,0.4,0.4,100,100,1800,1200,104,164,268,0.1780894099501893,0.08360000000000001,0.47117258404614404,0,0,101,0.36538461538461536,0.5192307692307693,0.8447200655937195
PU-C,3,0.4,0.4,200,200,1800,1200,204,67,271,0.17989197670249268,0.049000000000000044,0.9306382920476608,0,1,201,0.3627450980392157,0.5049019607843137,0.5488996505737305
PU-F,3,0.4,0.4,50,50,1800,1200,54,160,214,0.1454176070401445,0.06589999999999996,0.4666718330117874,0,0,51,0.35185185185185186,0.42592592592592593,0.7070698738098145
PU-F,3,0.4,0.4,100,100,1800,1200,104,133,237,0.15938859834568575,0.06520000000000004,0.6129498329828493,0,0,101,0.28846153846153844,0.38461538461538464,0.7244625091552734
PU-F,3,0.4,0.4,200,200,1800,1200,204,65,269,0.17869039968354627,0.037900000000000045,1.1029455829993822,0,1,201,0.31862745098039214,0.4117647058823529,0.5307264924049377
PU-G,3,0.4,0.4,50,50,1800,1200,54,181,235,0.1581771676428616,0.09389999999999998,0.43110012501711026,0,0,51,0.48148148148148145,0.5370370370370371,0.8510225415229797
PU-G,3,0.4,0.4,100,100,1800,1200,104,171,275,0.18229353736387566,0.08830000000000005,0.5975191660108976,0,0,101,0.3557692307692308,0.4519230769230769,0.818937361240387
PU-G,3,0.4,0.4,200,200,1800,1200,204,139,343,0.22282521781744435,0.07699999999999996,1.2902805830235593,0,1,201,0.2696078431372549,0.4019607843137255,0.5887888669967651
MaxLoss,3,0.4,0.5,50,50,1500,1500,54,151,205,0.16744123434182256,0.08089999999999997,0.30722824996337295,0,0,51,0.42592592592592593,0.48148148148148145,0.4522470533847809
MaxLoss,3,0.4,0.5,100,100,1500,1500,104,133,237,0.19068455178057775,0.0837,0.3558411659905687,0,0,101,0.38461538461538464,0.5865384615384616,0.4492165148258209
MaxLoss,3,0.4,0.5,200,200,1500,1500,204,35,239,0.19213019928429276,0.04410000000000003,0.48884820798411965,0,1,201,0.3333333333333333,0.5294117647058824,0.38797158002853394
PU-C,3,0.4,0.5,50,50,1500,1500,54,158,212,0.17254476906964555,0.08889999999999998,0.350977124995552,0,0,51,0.46296296296296297,0.5555555555555556,0.8742750287055969
PU-C,3,0.4,0.5,100,100,1500,1500,104,128,232,0.18706696789013222,0.08789999999999998,0.4405492920195684,0,0,101,0.40384615384615385,0.5576923076923077,0.861821711063385
PU-C,3,0.4,0.5,200,200,1500,1500,204,63,267,0.2122905554715544,0.06740000000000002,0.8414959590299986,0,1,201,0.35784313725490197,0.5049019607843137,0.44896161556243896
PU-F,3,0.4,0.5,50,50,1500,1500,54,154,208,0.1696298418683,0.07509999999999994,0.40870900003938004,0,0,51,0.37037037037037035,0.46296296296296297,0.7621848583221436
PU-F,3,0.4,0.5,100,100,1500,1500,104,97,201,0.16451980493729934,0.04510000000000003,0.5404247920378111,0,0,101,0.3269230769230769,0.4326923076923077,0.7587695121765137
PU-F,3,0.4,0.5,200,200,1500,1500,204,29,233,0.1877908846945502,0.0383,0.9476502920151688,0,1,201,0.31862745098039214,0.4362745098039216,0.7505532503128052
PU-G,3,0.4,0.5,50,50,1500,1500,54,136,190,0.15646578796440735,0.06779999999999997,0.42145470896502957,0,0,51,0.4074074074074074,0.48148148148148145,0.7821055054664612
PU-G,3,0.4,0.5,100,100,1500,1500,104,90,194,0.15939800802152604,0.03600000000000003,0.5640031669754535,0,0,101,0.27884615384615385,0.3557692307692308,0.7995968461036682
PU-G,3,0.4,0.5,200,200,1500,1500,204,36,240,0.19285272987326607,0.02310000000000001,1.0585551249678247,0,1,201,0.25980392156862747,0.38235294117647056,0.5712270140647888
MaxLoss,3,0.4,0.6,50,50,1200,1800,54,132,186,0.19113873346941546,0.09730000000000005,0.3417787499492988,0,0,51,0.37037037037037035,0.48148148148148145,0.6023500561714172
MaxLoss,3,0.4,0.6,100,100,1200,1800,104,68,172,0.17833319475175813,0.060699999999999976,0.3904508749837987,0,0,101,0.3269230769230769,0.4519230769230769,0.6500367522239685
MaxLoss,3,0.4,0.6,200,189,1200,1800,193,0,193,0.1975154562969692,0.02849999999999997,0.5006488749640994,1,0,190,0.3471502590673575,0.46632124352331605,0.6096571683883667
PU-C,3,0.4,0.6,50,50,1200,1800,54,96,150,0.15805528801865876,0.07269999999999999,0.37905958300689235,0,0,51,0.42592592592592593,0.5,0.7732044458389282
PU-C,3,0.4,0.6,100,100,1200,1800,104,54,158,0.16545249917544425,0.047900000000000054,0.4527903749840334,0,0,101,0.375,0.4519230769230769,0.7998776435852051
PU-C,3,0.4,0.6,200,182,1200,1800,186,0,186,0.19113873346941546,0.027100000000000013,0.5895888329832815,1,0,183,0.3387096774193548,0.4731182795698925,0.6222584247589111
PU-F,3,0.4,0.6,50,50,1200,1800,54,84,138,0.14690452691866085,0.04930000000000001,0.42151333298534155,0,0,51,0.3148148148148148,0.3333333333333333,0.7210353016853333
PU-F,3,0.4,0.6,100,100,1200,1800,104,58,162,0.16914081119466573,0.04530000000000001,0.5275797080248594,0,0,101,0.27884615384615385,0.40384615384615385,0.7001665234565735
PU-F,3,0.4,0.6,200,200,1200,1800,204,8,212,0.21474302763817832,0.01770000000000005,0.7370192920207046,0,1,201,0.30392156862745096,0.45588235294117646,0.4355073571205139
PU-G,3,0.4,0.6,50,50,1200,1800,54,91,145,0.1534174442058429,0.04600000000000004,0.4120466659660451,0,0,51,0.4444444444444444,0.5185185185185185,0.8387497067451477
PU-G,3,0.4,0.6,100,100,1200,1800,104,52,156,0.16360581014305353,0.05800000000000005,0.512301665963605,0,0,101,0.40384615384615385,0.47115384615384615,0.8499705791473389
PU-G,3,0.4,0.6,200,200,1200,1800,204,34,238,0.23814377281814814,0.043399999999999994,0.7364200410083868,0,1,201,0.31862745098039214,0.43137254901960786,0.6347501277923584
MaxLoss,3,0.4,0.7,50,50,900,2100,54,70,124,0.17743394314311445,0.07440000000000002,0.3686015410348773,0,0,51,0.3148148148148148,0.4444444444444444,0.833630383014679
MaxLoss,3,0.4,0.7,100,100,900,2100,104,39,143,0.2008883812231943,0.07099999999999995,0.4123397500370629,0,0,101,0.38461538461538464,0.49038461538461536,0.8652252554893494
MaxLoss,3,0.4,0.7,200,134,900,2100,138,0,138,0.19474193511996418,0.024599999999999955,0.45064175000879914,1,0,135,0.2971014492753623,0.43478260869565216,0.8656143546104431
PU-C,3,0.4,0.7,50,50,900,2100,54,82,136,0.19227838196093217,0.07689999999999997,0.27091374999145046,0,0,51,0.3333333333333333,0.3888888888888889,0.7947638630867004
PU-C,3,0.4,0.7,100,100,900,2100,104,45,149,0.2082414868636988,0.06469999999999998,0.3378723330097273,0,0,101,0.3557692307692308,0.47115384615384615,0.8484162092208862
PU-C,3,0.4,0.7,200,135,900,2100,139,0,139,0.1959726337227039,0.016199999999999992,0.391814999980852,1,0,136,0.302158273381295,0.4172661870503597,0.7635370492935181
PU-F,3,0.4,0.7,50,50,900,2100,54,58,112,0.16247199021745473,0.06459999999999999,0.30735720897791907,0,0,51,0.2222222222222222,0.46296296296296297,0.7489458918571472
